! otype   = observation type (a7, t, uv, q, etc.)                                          
! type    = prepbufr observation type (if available) 
! sub     = prepbufr subtype (not yet available)
! iuse    = flag if to use/not use / monitor data
!         = 1  use data
!         = 0  do not use data
!         = -1 monitor data
! twindow = time window (+/- hours)
! numgrp  = cross validation parameter - number of groups
! ngroup  = cross validation parameter - group to remove from data use
! nmiter  = cross validation parameter - external iteration to introduce removed data
! gross   = gross error parameter - gross error
! ermax   = gross error parameter - max error  
! ermin   = gross error parameter - min error
! var_b   = variational quality control parameter -  b parameter
! var_pg  = variational quality control parameter -  pg parameter
!otype   type  sub iuse twindow numgrp ngroup nmiter gross ermax ermin var_b var_pg      ithin rmesh pmesh npred
 gust     280    0   -1     0.2      0      0      0   5.0   8.0   1.0  10.0  0.000          0    0.    0.     0
 gust     281    0   -1     0.2      0      0      0   5.0   8.0   1.0  10.0  0.000          0    0.    0.     0
 gust     284    0   -1     0.2      0      0      0   5.0   8.0   1.0  10.0  0.000          0    0.    0.     0
 gust     287    0   -1     0.2      0      0      0   5.0   8.0   1.0  10.0  0.000          0    0.    0.     0
 gust     288    0   -1     0.2      0      0      0   5.0   8.0   1.0  10.0  0.000          0    0.    0.     0
 vis      180    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 vis      181    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 vis      183    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 vis      187    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 vis      280    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 vis      281    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 vis      283    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 vis      287    0    1     0.5      0      0      0  10.0 4000.0  1.0  10.0  0.000          0    0.    0.     0
 pblh     131    0    0     0.5      0      0      0   5.0   200.  1.0  10.0  0.000          0    0.    0.     0
 pblh     133    0    0     0.5      0      0      0   5.0   200.  1.0  10.0  0.000          0    0.    0.     0
 pblh     135    0    0     0.5      0      0      0   5.0   200.  1.0  10.0  0.000          0    0.    0.     0
 pblh     120    0    0     0.5      0      0      0   5.0   100.  1.0  10.0  0.000          0    0.    0.     0
 pblh     181    0    0     0.5      0      0      0   5.0   200.  1.0  10.0  0.000          0    0.    0.     0
